RHONE-ALPES;CHATEL;105091;MORCLAN 2OOO;MORCLAN 2000;;CHATEL;74390
RHONE-ALPES;CHATEL;105092;LE CHAMOIS;SALLE DES FETES;;CHATEL;74390
BRETAGNE;CHATELAUDREN;105181;SALLE DES FETES;SALLE DES FETES;;CHATELAUDREN;22170
POITOU-CHARENTES;CHATELLERAULT;105373;CINEA (EX-VOX);58 BOULEVARD BLOSSAC;;CHATELLERAULT;86100
POITOU-CHARENTES;CHATELLERAULT;105375;LES 400 COUPS;4 RUE AIME RASSETEAU;;CHATELLERAULT;86100
ILE-DE-FRANCE;CHATENAY-MALABRY;105652;REX;364 AVE DE LA DIVISION LECLERC;;CHATENAY MALABRY;92290
ILE-DE-FRANCE;CHATILLON;106031;CINEMA;7BIS RUE DE LA MAIRIE;;CHATILLON;92320
RHONE-ALPES;CHATILLON SUR CHALARONNE;106072;CINEMA DE CHATILLON SUR CHALARONNE;RUE A BAUDIN;;CHATILLON SUR CHALARONNE;01400
BRETAGNE;CHATILLON-EN-VENDELAIS;105931;LE VENDELAIS;CINEMA LE VENDELAIS;1 PLACE DE L EGLISE;CHATILLON EN VENDELAIS;35210
ILE-DE-FRANCE;CHATOU;106262;LOUIS JOUVET;3 PLACE MAURICE BERTEAUX;;CHATOU;78400
AUVERGNE;CHAUDES-AIGUES;106582;LA SOURCE;RUE ST JULIEN;;CHAUDES AIGUES;15110
BOURGOGNE;CHAUFFAILLES;106673;CINE ACTION PALACE;50 RUE CENTRALE;;CHAUFFAILLES;71170
PROVENCE-ALPES-COTE D'AZUR;CHAUFFAYER;106681;SALLE POLYVALENTE;SALLE POLYVALENTE;;CHAUFFAYER;05800
CHAMPAGNE-ARDENNE;CHAUMONT;107031;VOX;29 RUE VICTOIRE DE LA MARNE;;CHAUMONT;52000
CHAMPAGNE-ARDENNE;CHAUMONT;107033;EDEN;4, RUE LARDIERE;;CHAUMONT;52000
CHAMPAGNE-ARDENNE;CHAUMONT;107043;A L'AFFICHE 1;7 PLACE EMILE GOGUENHEIM;;CHAUMONT;52000
PICARDIE;CHAUNY;107251;LUMIERE;PLACE YVES BRINON;;CHAUNY;02300
POITOU-CHARENTES;CHAUVIGNY;107511;REX;10 RUE DE ST SAVIN;;CHAUVIGNY;86300
ILE-DE-FRANCE;CHAVILLE;108192;ATRIUM;3 PARVIS ROBERT SCHUMAN;;CHAVILLE;92370
POITOU-CHARENTES;CHEF-BOUTONNE;108592;FOYER CULTUREL;PLACE CAIL;;CHEF BOUTONNE;79110
ILE-DE-FRANCE;CHELLES;108774;COSMOS;22 AV DE LA RESISTANCE;;CHELLES;77500
PAYS-DE-LA-LOIRE;CHEMILLE;108932;CLUB;RUE DES VENELLES;;CHEMILLE;49120
ILE-DE-FRANCE;CHENNEVIERES-SUR-MARNE;109524;LE THEATRE;11 AV DU MARECHAL LECLERC;;CHENNEVIERES SUR MARNE;94430
BASSE-NORMANDIE;CHERBOURG;109792;ODEON;51 RUE DU MARECHAL FOCH;;CHERBOURG;50100
BASSE-NORMANDIE;CHERBOURG;109836;MEGA CGR;BOULEVARD FELIX AMIOT;;CHERBOURG;50100
ILE-DE-FRANCE;CHESSY;110351;GAUMONT DISNEY VILLAGE;1 ESPLANADE FRANCOIS TRUFFAUT;;MARNE LA VALLEE;77705
ILE-DE-FRANCE;CHEVILLY-LARUE;110761;SALLE ANDRE MALRAUX;102 AV DU GENERAL DE GAULLE;;CHEVILLY LARUE;94550
RHONE-ALPES;CHEYLARD;111071;VOX;AV DE JAGORNAC;;LE CHEYLARD;07160
RHONE-ALPES;CHEYLARD;111072;SALLE JEANNE D ARC CIN FOYER;5 RUE DU TEMPLE;;LE CHEYLARD;07160
ILE-DE-FRANCE;CHILLY-MAZARIN;111583;FRANCOIS TRUFFAUT;2 RUE DE L ECOLE;;CHILLY MAZARIN;91380
CENTRE;CHINON;111621;LE RABELAIS;31BIS PLACE DU GENERAL DE GAULLE;;CHINON;37500
ILE-DE-FRANCE;CHOISY-LE-ROI;112014;SALLE PAUL ELUARD;4 AV DE VILLENEUVE ST GEORGES;;CHOISY LE ROI;94600
PAYS-DE-LA-LOIRE;CHOLET;112095;CINEMOVIDA;ZAC DE LA SARDINERIE;ARCADES ROUGES;CHOLET;49300
RHONE-ALPES;CHOMERAC;112151;THEATRE DE VERDURE;;;CHOMERAC;07210
POITOU-CHARENTES;CIVRAY;113131;LE CINE-MALICE (EX-RENAISSANCE);7 RUE LOUIS XIII;;CIVRAY;86400
MIDI-PYRENEES;CIZOS;113271;LE MAGNOAC;LE MAGNOAC;;CIZOS;65230
ILE-DE-FRANCE;CLAMART;113523;CINEMA JEANNE MOREAU (EX-CENTRE CULTUREL JEAN ARP);22 RUE PAUL VAILLANT COUTURIER;;CLAMART;92140
BOURGOGNE;CLAMECY;113611;CASINO;41 ROUTE DE PRESSURES;;CLAMECY;58500
RHONE-ALPES;CLELLES;114211;SALLE JEAN GIONO;LE BOURG;;CLELLES;38930
PICARDIE;CLERMONT;114523;SALLE LEBRUN;7, PLACE CORROYER;;CLERMONT;60600
AUVERGNE;CLERMONT-FERRAND;114621; CAPITOLE;32 PLACE DE JAUDE;;CLERMONT FERRAND;63000
AUVERGNE;CLERMONT-FERRAND;114664;LE RIO;178 RUE SOUS LES VIGNES;;CLERMONT FERRAND;63000
AUVERGNE;CLERMONT-FERRAND;114701; JAUDE;CENTRE COMMERCIAL FOND DE JAUDE;;CLERMONT FERRAND;63000
AUVERGNE;CLERMONT-FERRAND;114717;LES AMBIANCES;7 RUE SAINT DOMINIQUE;;CLERMONT FERRAND;63000
LANGUEDOC-ROUSSILLON;CLERMONT-L HERAULT;114564;ALAIN RESNAIS;RUE ROGER SALASC;;CLERMONT L HERAULT;34800
BOURGOGNE;CLESSE;114971;FOYER RURAL;FOYER RURAL;;CLESSE;71260
ILE-DE-FRANCE;CLICHY;115104;CINEMA RUTEBEUF;16-18  ALLEES LEON-GAMBETTA;;CLICHY-LA-GARENNE;92110
PAYS-DE-LA-LOIRE;CLISSON;115334;LE CONNETABLE;ZAC ILOT CHAMP DE FOIRE;;CLISSON;44190
BOURGOGNE;CLUNY;115511;LES ARTS;PLACE DU MARCHE;;CLUNY;71250
RHONE-ALPES;CLUSES;115562;STUDIO 1600;FLAINE-FORUM;;CLUSES;74300
RHONE-ALPES;CLUSES;115565;CINETOILES;14 PLACE DES ALLOBROGES;;CLUSES;74300
POITOU-CHARENTES;COGNAC;115891;GALAXY (EX-PATHE);57 AVENUE VICTOR HUGO;;COGNAC;16100
PROVENCE-ALPES-COTE D'AZUR;COGOLIN;116021;RAIMU;AVENUE GEORGE CLEMENCEAU;;COGOLIN;83310
LANGUEDOC-ROUSSILLON;COLLIOURE;116613;MONDIAL CINEMA; 18 PLACE DU 18 JUIN;;COLLIOURE;66190
ALSACE;COLMAR;116803;COLISEE;19 RUE DU REMPART;;COLMAR;68000
ALSACE;COLMAR;720850;MEGA CGR;1 PLACE SCHEURER KESTNER;;COLMAR;68021
ILE-DE-FRANCE;COLOMBES;117025;M J C THEATRE DE COLOMBES;96, 98 RUE ST DENIS;;COLOMBES;92700
ILE-DE-FRANCE;COLOMBES;117051;CLUB;27 A 39 RUE DU BOURNARD;;COLOMBES;92700
MIDI-PYRENEES;COLOMIERS;117341;CENTRAL;43 RUE DU CENTRE;;COLOMIERS;31770
BRETAGNE;COMBOURG;117742;CHATEAUBRIAND;RUE DE MALOUAS;;COMBOURG;35270
ILE-DE-FRANCE;COMBS-LA-VILLE;117921;LA COUPOLE;RUE JEAN FRANCOIS MILLET;;COMBS LA VILLE;77380
AUVERGNE;COMMENTRY;118073;THEATRE ALPHONSE THIVRIER;THEATRE ALPHONSE THIVRIER;;COMMENTRY;03600
LORRAINE;COMMERCY;118135;FRANCOIS TRUFFAUT;7 RUE CARCANO;;COMMERCY;55200
BRETAGNE;CONCARNEAU;118495;CINEMA LE CELTIC;RUE DE COLGUEN;LE POTEAU VERT;CONCARNEAU;29900
BASSE-NORMANDIE;CONDE-SUR-NOIREAU;119054;ROYAL;PLACE DE L HOTEL DE VILLE;;CONDE SUR NOIREAU;14110
BASSE-NORMANDIE;CONDE-SUR-VIRE;119122;CINEMA MUNICIPAL; CINEMA MUNICIPAL;;CONDE VIRE;50890
MIDI-PYRENEES;CONDOM;119181;CINE 32 GASCOGNE;RUE JEAN JAURES;;CONDOM;32100
LORRAINE;CONFLANS-EN-JARNISY;119281;JEAN VILAR;1 RUE DES DOCTEURS GRANDJEAN;;CONFLANS EN JARNISY;54800
ILE-DE-FRANCE;CONFLANS-SAINTE-HONORINE;119301;CINEVILLE (EX-ATALANTE);5 RUE ARNOULT CRAPOTTE;;CONFLANS SAINTE HONORINE;78700
ILE-DE-FRANCE;CONFLANS-SAINTE-HONORINE;119305;PATHE;ZA LES BOUTRIES;RUE DE L'HAUTIL;CONFLANS SAINTE HONORINE;78700
POITOU-CHARENTES;CONFOLENS;119331;LE CAPITOLE;PLACE EMILE ROUX;;CONFOLENS;16500
PROVENCE-ALPES-COTE D'AZUR;CONTES;119812;MAISON POURTOUS;MAISON POUR TOUS;;CONTES;06390
LORRAINE;CONTREXEVILLE;120071;CASINO;PARC THERMAL;;CONTREXEVILLE;88140
NORD-PAS-DE-CALAIS;COQUELLES;120181;GAUMONT CITE EUROPE;CITE DE L'EUROPE;1001 BOULEVARD DU KENT;COQUELLES;62231
CORSE;CORBARA;120241;FOGATA;COL DE FOGATA;;CORBARA;20256
ILE-DE-FRANCE;CORBEIL-ESSONNES;120293;ARCEL;15 PLACE LEON CASSE;;CORBEIL ESSONNES;91100
PICARDIE;CORBIE;120434;THE¶TRE LES DOCKS;RUE DU 14 JUILLET;;CORBIE;80800
CORSE;CORTE;121792;CINEMA L ALBA;CAMPING ALIVETU FG ST ANTOINE;;CORTE;20250
BOURGOGNE;COSNE-COURS-SUR-LOIRE;121951;EDEN CINEMA;2 RUE SAINT AGNAN;;COSNE COURS SUR LOIRE;58200
PROVENCE-ALPES-COTE D'AZUR;COTIGNAC;122242;SALLE MARCEL PAGNOL;SALLE MARCEL PAGNOL;;COTIGNAC;83510
NORD-PAS-DE-CALAIS;COUDEKERQUE-BRANCHE;122525;ESPACE JEAN VILAR;PLACE DE LA CONVENTION;;COUDEKERQUE BRANCHE;59210
ILE-DE-FRANCE;COULOMMIERS;123373;HEMISPHERE THEATER;23 RUE MARCEL CLAVIER;;COULOMMIERS;77120
ILE-DE-FRANCE;COURBEVOIE;123905;CAMILLE ST SAENS;15 BOULEVARD ARISTIDE BRIAND;;COURBEVOIE;92400
ILE-DE-FRANCE;COURBEVOIE;123914;ABEL GANCE;184 BD ST DENIS;;COURBEVOIE;92400
AUVERGNE;COURNON-D AUVERGNE;125201;GERGOVIE;AVENUE DES DOMES;;COURNON D AUVERGNE;63800
AUVERGNE;COURPIERE;125291;REX;PLACE VERCINGETORIX;;COURPIERE;63120
NORD-PAS-DE-CALAIS;COURRIERES;125322;LE TRAVELLING;RUE ARISTIDE BRIAND;;COURRIERES;62710
BASSE-NORMANDIE;COURSEULLES-SUR-MER;125513;CINEMA DE LA GARE;PLACE DU 6 JUIN;;COURSEULLES SUR MER;14470
BASSE-NORMANDIE;COUTANCES;126311;LE LONG-COURT;5 RUE PAUL MAUNDRELL;;COUTANCES;50200
RHONE-ALPES;CRAN-GEVRIER;127103;LA TURBINE; PLACE CHORUS;;CRAN GEVRIER;74960
RHONE-ALPES;CRAPONNE;127232;ESPACE CULTUREL EOLE;16, RUE CENTRALE;;CRAPONNE;69290
PICARDIE;CRECY-EN-PONTHIEU;127571;LE CYRANO;PLACE DU 8 MAI 1945;;CRECY EN PONTHIEU;80150
PICARDIE;CREIL;127661;LA FAIENCERIE;ALLEE NELSON;;CREIL;60100
AQUITAINE;CREON;127821;MAX LINDER;RUE DOCTEUR FAUCHE;;CREON;33670
RHONE-ALPES;CREST;128421;THEATRE EDEN;QUAI  BERENGIER DE LA BLACHE;;CREST;26400
ILE-DE-FRANCE;CRETEIL;128535;LA LUCARNE MJC;100 RUE JULIETTE SAVAR;;CRETEIL;94000
ILE-DE-FRANCE;CRETEIL;128541;CINEMA DU PALAIS;40 ALLEE PARMENTIER;;CRETEIL;94000
ILE-DE-FRANCE;CRETEIL;720300;UGC CINE CITE;CENTRE COMMERCIAL CRETEIL SOLEIL;;CRETEIL;94000
BRETAGNE;CROZON;130633;REX;41 43 RUE DE LA CHALOTAIS;;CROZON;29160
RHONE-ALPES;CRUAS;130653;LE CINE;GROUPE MAURICE THOREZ;;CRUAS;07350
PROVENCE-ALPES-COTE D'AZUR;CUCURON;131031;LE CIGALON;COURS DE POURRIERES;;CUCURON;84160
BRETAGNE;DAMGAN;133141;LES CARDINAUX;AVENUE PRAT GODET;;DAMGAN;56750
ILE-DE-FRANCE;DAMMARIE-LES-LYS;133212;PATHE DAMMARIE;LA CARTONNERIE;824 AVENUE DU LYS;DAMMARIE LES LYS;77190
CENTRE;DAMPIERRE-EN-BURLY;133381;LE CLUB 2;SALLE POLYVALENTE;;DAMPIERRE EN BURLY;45570
FRANCHE-COMTE;DAMPIERRE-SUR-SALON;133621;LE FOYER;RUE ALFRED DORNIER;;DAMPIERRE SUR SALON;70180
RHONE-ALPES;DARDILLY;136201;AQUEDUC;CHEMIN DE LA LIASSE;;DARDILLY;69570
AQUITAINE;DAX;136666;LE GRAND CLUB;11 AVENUE DU SABLAR;;DAX;40100
BASSE-NORMANDIE;DEAUVILLE;136671;CASINO DE DEAUVILLE;RUE EDMOND BLANC;;DEAUVILLE;14800
BASSE-NORMANDIE;DEAUVILLE;136672;LE MORNY;23 AV DU GENERAL DE GAULLE;;DEAUVILLE;14800
MIDI-PYRENEES;DECAZEVILLE;136686;LA STRADA;ZONE INDUSTRIELLE DU CENTRE;;DECAZEVILLE;12300
RHONE-ALPES;DECINES-CHARPIEU;136753;LE TOBOGGAN;14 AV JEAN MACE;;DECINES CHARPIEU;69150
BOURGOGNE;DECIZE;136773;CINEAL;6 RUE DU PORT;;DECIZE;58000
FRANCHE-COMTE;DELLE;136912;HALLE DES CINQ FONTAINES;PLACE DU CHAMPS DE FOIRE;;DELLE;90100
CENTRE;DESCARTES;137481;LE RABELAIS;18 BIS RUE RABELAIS;;DESCARTES;37160
NORD-PAS-DE-CALAIS;DESVRES;137663;CINE DESVRES (EX-MEDIATHEQUE);8, RUE VICTOR LENGAGNE;;DESVRES;62240
RHONE-ALPES;DIE;138172;LE PESTEL;AV DE LA DIVISION DU TEXAS;;DIE;26150
HAUTE-NORMANDIE;DIEPPE;138334;REX;3 PLACE NATIONALE;;DIEPPE;76200
HAUTE-NORMANDIE;DIEPPE;138345;D S N  DIEPPE SCENE NATIONALE;QUAI BERIGNY;;DIEPPE;76200
RHONE-ALPES;DIEULEFIT;138462;CINE LABOR;RUE JUSTIN JOUVE;;DIEULEFIT;26220
PROVENCE-ALPES-COTE D'AZUR;DIGNE LES BAINS;138594;RENCONTRES;CENTRE CULTUREL PIERRE GASSENDI;45 AVENUE DU 8 MAI;DIGNE LES BAINS;04000
PROVENCE-ALPES-COTE D'AZUR;DIGNE LES BAINS;138595;CINE TOILES;AVENUE FRANCOIS CUZIN;;DIGNE LES BAINS;04000
BOURGOGNE;DIGOIN;138641;MAJESTIC;24 RUE NATIONALE;;DIGOIN;71160
BOURGOGNE;DIJON;138712;OLYMPIA;16 AV DU MARECHAL FOCH;;DIJON;21000
BOURGOGNE;DIJON;138715;DARCY;8, PLACE DARCY;;DIJON;21000
BOURGOGNE;DIJON;138741;ELDORADO;21 RUE ALFRED DE MUSSET;;DIJON;21000
BOURGOGNE;DIJON;138751;DEVOSGE;4/6/8 RUE DEVOSGE;;DIJON;21000
BRETAGNE;DINAN;138901;VERS LE LARGE;ROUTE DE DINARD;;DINAN;22100
BRETAGNE;DINARD;138922;2 ALIZES SALLE LA MOUETTE;2 BD ALBERT 1ER;;DINARD;35800
ALSACE;DINSHEIM;139022;SALLE DU FOYER COMMUNAL;SALLE DU FOYER COMMUNAL;;DINSHEIM;67190
BASSE-NORMANDIE;DIVES-SUR-MER;139232;LE DRAKKAR;6 RUE DU GENERAL DE GAULLE;;DIVES SUR MER;14160
BRETAGNE;DOL-DE-BRETAGNE;139503;CINE DOL;RUE DU LEGEARD;;DOL DE BRETAGNE;35120
FRANCHE-COMTE;DOLE;139541;TANNEUR;12 RUE DU 21 JANVIER;;DOLE;39100
FRANCHE-COMTE;DOLE;139552;STUDIO M J C;21 PLACE BARBEROUSSE;;DOLE;39100
ILE-DE-FRANCE;DOMONT;140521;ESPACE ERMITAGE;ALLEE STE THERESE;;DOMONT;95000
AUVERGNE;DOMPIERRE SUR BESBRE;140713;RENE FALLET;ROUTE DE VICHY;;DOMPIERRE SUR BESBRE;03290
PAYS-DE-LA-LOIRE;DONGES;141031;ESPACE RENAISSANCE;11 RUE LAENNEC;;DONGES;44480
RHONE-ALPES;DONZERE;141262;SALLE DES FETES;SALLE DES FETES;;DONZERE;26290
ALSACE;DORLISHEIM;141410;LE TREFLE (EX-L'ATALANTE);ZONE DE LOISIRS LE TRÔFLE;;DORLISHEIM;67120
NORD-PAS-DE-CALAIS;DOUAI;141631;HIPPODROME;PLACE DU BARLET;;DOUAI;59500
NORD-PAS-DE-CALAIS;DOUAI;141657;MAJESTIC;TERRAIN DES CHARTREUX;BOULEVARD DE LA RPUBLIQUE;DOUAI;59500
BRETAGNE;DOUARNENEZ;141711;LE CLUB;39 RUE BERTHELOT;;DOUARNENEZ;29100
BRETAGNE;DOUARNENEZ;141712;LE K.;39 RUE LOUIS PASTEUR;;DOUARNENEZ;29100
NORD-PAS-DE-CALAIS;DOUCHY-LES-MINES;141823;JEAN RENOIR;PLACE PAUL ELUARD;;DOUCHY LES MINES;59282
PICARDIE;DOULLENS;142082;TIVOLI;4, RUE DE LAVARENNE;;DOULLENS;80600
ILE-DE-FRANCE;DOURDAN;142171;PARTERRE;SQUARE DE LAC MEGANTIC;;DOURDAN;91410
RHONE-ALPES;DOUVAINE;142311;L ESPACE;ESPACE ASS. CULTUREL DOUVAINE;;DOUVAINE;74140
BASSE-NORMANDIE;DOUVRES-LA-DELIVRANDE;142371;LE FOYER;RUE DU CHEMIN DU BORD;;DOUVRES LA DELIVRANDE;14440
PROVENCE-ALPES-COTE D'AZUR;DRAGUIGNAN;142612;CGR ELDORADO 1,2;PLACE RENE CASSIN;;DRAGUIGNAN;83300
ILE-DE-FRANCE;DRANCY;142752;ESPACE CULTUREL DU PARC;PLACE MAURICE NILES;;DRANCY;93700
ILE-DE-FRANCE;DRAVEIL;142831;ORANGERIE;117 AV HENRI BARBUSSE;;DRAVEIL;91210
CENTRE;DREUX;142995;CINE CENTRE;5 ESPLANADE DU CHAMP DE FOIRE;;DREUX;28100
ILE-DE-FRANCE;DUGNY;143550;SALLE DE SPECTACLES HENRI SALVADOR;2 PARVIS EDITH PIAF;;DUGNY;93440
AUVERGNE;DUNIERES;143691;LE MAUBOURG;13 PLACE DE L HOTEL DE VILLE;;DUNIERES;43220
NORD-PAS-DE-CALAIS;DUNKERQUE;143720;OCINE DUNKERQUE (EX- AMC MARINE 20);POLE MARINE;RUE DES FUSILIERS MARINS;DUNKERQUE;59140
NORD-PAS-DE-CALAIS;DUNKERQUE;143731;STUDIO 43 SALLE CHARLIE CHAPLIN (EX-STUDIO 43);RUE DES FUSILIERS MARINS;;DUNKERQUE;59140
LIMOUSIN;DUN-LE-PALESTEL;143772;SALLE DES FETES;;;DUN LE PALESTEL;23800
LANGUEDOC-ROUSSILLON;DURFORT-ET-SAINT-MARTIN-DE-SOSSENAC;144230;FOYER RURAL L'OUSTAU PER TOUTES;FOYER RURAL L'OUSTAU PER TOU;;DURFORT;30170
AQUITAINE;EAUX-BONNES;144303;CINEMA DE GOURETTE;GOURETTE;EAUX BONNES;EAUX BONNES;64440
MIDI-PYRENEES;EAUZE;144331;FOYER ARMAGNAC EAUZE;16 PLACE DE LA LIBERTE;;EAUZE;32800
RHONE-ALPES;ECHIROLLES;144981;PATHE;4 RUE ALBERT LONDRES;;ECHIROLLES;38130
FRANCHE-COMTE;ECOLE-VALENTIN;145241;MEGARAMA;1 RUE DES SOURCES;;ECOLE VALENTIN;25480
RHONE-ALPES;ECULLY;145792;ECULLY CINEMA;21, AV EDOUARD AYNARD;MAISON DE LA RENCONTRE;ECULLY;69130
LIMOUSIN;EGLETONS;146013;L ESPLANADE;ESPLANADE CHARLES SPINASSE;;EGLETONS;19300
ILE-DE-FRANCE;ELANCOURT;146371;GRENOUILLE;CENTRE COMMERCIAL DES 7 MARES;;ELANCOURT;78990
HAUTE-NORMANDIE;ELBEUF;146393;MERCURE;6 RUE PIERRE BROSSOLETTE;;ELBEUF;76500
LANGUEDOC-ROUSSILLON;ELNE;146576;RENE VAUTIER;BOULEVARD VOLTAIRE;;ELNE;66200
PROVENCE-ALPES-COTE D'AZUR;EMBRUN;146762;LE ROC;BOULEVARD PASTEUR;;EMBRUN;05200
PROVENCE-ALPES-COTE D'AZUR;ENCHASTRAYES;146931;CINE SAUZE;PLACE DE SAUZE;;ENCHASTRAYES;04400
ILE-DE-FRANCE;ENGHIEN-LES-BAINS;147071;FRANCAIS;38 RUE DU GENERAL DE GAULLE;;ENGHIEN LES BAINS;95880
ILE-DE-FRANCE;ENGHIEN-LES-BAINS;147084;CENTRE DES ARTS;12-16, RUE DE LA LIBERATION;;ENGHIEN-LES-BAINS;95880
MIDI-PYRENEES;ENTRAYGUES-SUR-TRUYERE;147471;CINEMA POUR TOUS;RUE DU CHATEAU;;ENTRAYGUES SUR TRUYERE;12140
RHONE-ALPES;ENTRE-DEUX-GUIERS;147521;LE MONTCELET;134 AVENUE DU MONTCELET;;ENTRE DEUX GUIERS;38380
CHAMPAGNE-ARDENNE;EPERNAY;147971;PALACE;33 BOULEVARD DE LA MOTTE;;EPERNAY;51200
CENTRE;EPERNON;148024;LES PRAIRIALES;AVENUE DE LA PRAIRIE;;EPERNON;28230
LORRAINE;EPINAL;148227;CINES PALACE;RUE SAINT MICHEL;;EPINAL;88000
ILE-DE-FRANCE;EPINAY-SUR-SEINE;148321;ESPACE CINE;RUE DU GENERAL JULIEN;;EPINAY SUR SEINE;93800
ILE-DE-FRANCE;EPINAY-SUR-SEINE;148324;MEGA CGR;5 AVENUE DU MARECHAL  JOFFRE;;EPINAY SUR SEINE;93800
BASSE-NORMANDIE;EQUEURDREVILLE-HAINNEVILLE;148811;PALACE;PLACE HIPPOLYTE MARS;;EQUEURDREVILLE HAINNEVILLE;50120
ILE-DE-FRANCE;ERMONT;149335;PIERRE FRESNAY;3 RUE SAINT FLAIVE;;ERMONT;95120
PAYS-DE-LA-LOIRE;ERNEE;149362;LE MAJESTIC;6 RUE LELIEVRE;;ERNEE;53500
BRETAGNE;ERQUY;149552;ARMOR CINE;RUE DU CHEMIN VERT;;ERQUY;22430
ALSACE;ERSTEIN;149631;AMITIE;RUE JEAN PHILIPPE BAPST;;ERSTEIN;67150
MIDI-PYRENEES;ESPALION;150801;REX;10 BD DE GUIZARD;;ESPALION;12500
BRETAGNE;ETABLES-SUR-MER;152732;LE KORRIGAN;4 BD LEGRIS;;ETABLES SUR MER;22680
ILE-DE-FRANCE;ETAMPES;152882;LA ROTONDE A;102 RUE SAINT JACQUES;;ETAMPES;91150
ILE-DE-FRANCE;ETAMPES;152884;CINETAMPES;PLACE GEOFFROY ST HILAIRE;;ETAMPES;91150
BRETAGNE;ETEL;153083;LA RIVIERE;BD CHARLES DE GAULLE;;ETEL;56410
LIMOUSIN;EVAUX-LES-BAINS;154142;ALPHA;RUE DE RENTIERE;;EVAUX-LES-BAINS;23110
RHONE-ALPES;EVIAN-LES-BAINS;154251;ROYAL;12 RUE BERNARD MOUTARDIER;;EVIAN LES BAINS;74500
HAUTE-NORMANDIE;EVREUX;154393;PATHE EVREUX;QUARTIER TILLY;3 RUE DU 7 EME CHASSEURS;EVREUX;27000
PAYS-DE-LA-LOIRE;EVRON;154444;CINEMA YVES ROBERT;34 RUE DE LA FONTAINE;;EVRON;53601
ILE-DE-FRANCE;EVRY;154488;MEGA CGR;CENTRE COMMERCIAL EVRY 2;PLACE DE L'AGORA - CE 169;EVRY CEDEX;91022
RHONE-ALPES;EXCENEVEX;154511;REX SLE ST SYMPHORIENNE;REX SALLE ST SYMPHORIENNE;;EXCENEVEX;74140
PROVENCE-ALPES-COTE D'AZUR;EYGUIERES;154712;LE GRENIER DE L ALCAZAR;PLACE THIERS;;EYGUIERES;13430
LIMOUSIN;EYMOUTIERS;154813;JEAN GABIN;AVENUE DE LA PAIX;;EYMOUTIERS;87120
AQUITAINE;EYSINES;154921;JEAN RENOIR;RUE DE L HOTEL DE VILLE;;EYSINES;33320
BASSE-NORMANDIE;FALAISE;155414;ENTRACTE;26 RUE AMIRAL COURBET;;FALAISE;14700
PROVENCE-ALPES-COTE D'AZUR;FAYENCE;157011;ESPACE CULTUREL;2 RUE DU TERME;;FAYENCE;83440
HAUTE-NORMANDIE;FECAMP;157231;LE GRAND LARGE;PLACE BELLET;;FECAMP;76400
RHONE-ALPES;FERNEY VOLTAIRE;157971;VOLTAIRE;LA POTERIE;;FERNEY VOLTAIRE;01210
LANGUEDOC-ROUSSILLON;FERRALS-LES-CORBIERES;155143;CINEMA MUNICIPAL;CINEMA MUNICIPAL;;FERRALS LES CORBIERES;11200
PICARDIE;FERTE MILON;158801;JEAN RACINE;1 RUE JEAN RACINE;;LA FERTE MILON;02460
RHONE-ALPES;FEURS;159361;CINE FEURS;28 RUE DE LA REPUBLIQUE;;FEURS;42110
MIDI-PYRENEES;FIGEAC;159674;CHARLES BOYER;2 BD PASTEUR;;FIGEAC;46100
RHONE-ALPES;FIRMINY;159923;MAJESTIC;1, PLACE VOLTAIRE;;FIRMINY;42700
PROVENCE-ALPES-COTE D'AZUR;FLASSANS-SUR-ISSOLE;160410;NOTRE DAME DES SALLE;CINEMA SALLE ARTEA;;CARNOUX EN PROVENCE;13470
BASSE-NORMANDIE;FLERS;160923;VIKING;17-19 RUE ABBE LECORNU;;FLERS;61100
MIDI-PYRENEES;FLEURANCE;161061;GRAND ANGLE;RUE DU MOULIN;;FLEURANCE;32500
MIDI-PYRENEES;FOIX;162212;REX;PLACE DU 8 MAI 1945;;FOIX;09000
MIDI-PYRENEES;FOIX;162213;CENTRE CULTUREL;20 AV DU GENERAL DE GAULLE;;FOIX;09000
FRANCHE-COMTE;FONCINE-LE-HAUT;162501;SALLE DES FETES (EX CENTRAL CINEMA);FONCINE LE HAUT;;FONCINE LE HAUT;39460
ILE-DE-FRANCE;FONTAINEBLEAU;162844;ERMITAGE;6 RUE DE FRANCE;;FONTAINEBLEAU;77300
POITOU-CHARENTES;FONTAINE-LE-COMTE;163150;MEGA CGR 1;LIEU DIT LES BRANDES;ZA PORTE D'AQUITAINE;FONTAINE LE COMTE;86240
RHONE-ALPES;FONTCOUVERTE-LA TOUSSUIRE;163811;L IGLOO;CENTRE D ACCUEIL;LA TOUSSUIRE-CNE DE FONTCOUVERTE;SAINT JEAN DE MAURIENNE;73300
ILE-DE-FRANCE;FONTENAY-AUX-ROSES;163962;LE SCARRON;8 AV. JEANNE ET MAURICE DOLIVET;;FONTENAY AUX ROSES;92260
PAYS-DE-LA-LOIRE;FONTENAY-LE-COMTE;164003;CINEMA LE RENAISSANCE;RUE DE L ANCIEN HOPITAL;;FONTENAY LE COMTE;85200
ILE-DE-FRANCE;FONTENAY-LE-FLEURY;164022;THEATRE DE FONTENAY;PLACE DU 8 MAI 1945;;FONTENAY LE FLEURY;78330
ILE-DE-FRANCE;FONTENAY-SOUS-BOIS;164112;LE KOSMOS;243TER AVENUE DE LA REPUBLIQUE;;FONTENAY SOUS BOIS;94120
